Dyntaxa ID number,Establishment,Växtsätt,kontroll,Växtnamn,Medelhöjd (cm),Maxhöjd (cm),Blomningsstart,Blomningsslut,Phenology,Börjar Blomma,Extreme phenology,Sena,Blommande?,Blomfärg
223392,Resident,Ört,#REF!,Saxifraga sibthorpii Boiss.,10,30,April,Juni, ,Ingen data, ,Ingen data,Ja,Rosa
223395,Resident,Ört,#REF!,Saxifraga tridactylites L.,5,15,Maj,Juli,5,5. S Apr,4,06-aug,Ja,Vit
1450,Resident,Ört,#REF!,Scabiosa canescens Waldst. & Kit.,20,60,Juli,September,10,10. B Jul,3,22-jul,Ja,Lila
221044,Resident,Ört,#REF!,Scabiosa columbaria L.,30,80,Juli,September,10,10. B Jul,3,22-jul,Ja,Lila
221045,Non-resident,Ört,#REF!,Scabiosa ochroleuca L.,30,80,Juli,September,12,12. B Aug,5,21-aug,Ja,Gul
1451,Resident,Ört,#REF!,Scandix pecten-veneris L.,20,50,Maj,Juli,7,7.S Maj,2,07-jul,Ja,Vit
222474,Resident,Gräs,#REF!,Schedonorus arundinaceus (Schreb.) Dumort.,50,150,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Grön
222477,Resident,Gräs,#REF!,Schedonorus giganteus (L.) Holub,50,150,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Grön
222481,Resident,Gräs,#REF!,Schedonorus pratensis (Huds.) P. Beauv.,50,120,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
219607,Resident,Vattenväxt,#REF!,Scheuchzeria palustris L.,20,60,Juni,Juli,7,7.S Maj,2,07-jul,Ja,Grön
222659,Resident,Vattenväxt,#REF!,Schoenoplectus lacustris (L.) Palla,50,150,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
222661,Resident,Vattenväxt,#REF!,Schoenoplectus tabernaemontani (C. C. Gmel.) Palla,50,150,Juli,Augusti,9,9. S Jun,2,07-jul,Ja,Brun
222662,Resident,Gräs/halvgräs,#REF!,Schoenus ferrugineus L.,20,80,Juli,Augusti,8,8. B Jun,1,22-jun,Ja,Grön
222663,Resident,Gräs/halvgräs,#REF!,Schoenus nigricans L.,20,60,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Grön
219885,Non-resident,Ört,#REF!,Scilla × allenii (G. Nicholson) Speta,10,40,April,Maj,3,3. S Mar,6,05-sep,Ja,Blå
219887,Resident,Ört,#REF!,Scilla bifolia L.,10,20,Mars,April,3,3. S Mar,6,05-sep,Ja,Blå
219888,Resident,Ört,#REF!,Scilla forbesii (Baker) Speta,10,20,April,Maj,3,3. S Mar,6,05-sep,Ja,Blå
219889,Resident,Ört,#REF!,Scilla luciliae (Boiss.) Speta,10,20,Mars,April,3,3. S Mar,6,05-sep,Ja,Blå
219891,Resident,Ört,#REF!,Scilla sardensis (Whittall ex Barr & Sugden) Speta,10,20,Mars,April,3,3. S Mar,6,05-sep,Ja,Blå
1464,Resident,Gräs/halvgräs,#REF!,Scirpus radicans Schkuhr,50,120,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Brun
222666,Resident,Gräs/halvgräs,#REF!,Scirpus sylvaticus L.,30,120,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
220914,Resident,Ört,#REF!,Scleranthus annuus L.,10,30,Juni,Augusti,6,6.B Maj,3,22-jul,Ja,Grön
220915,Resident,Ört,#REF!,Scleranthus perennis L.,10,40,Juni,Augusti,7,7.S Maj,2,07-jul,Ja,Vit
1471,Resident,Gräs,#REF!,Scolochloa festucacea (Willd.) Link,50,150,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Grön
223475,Resident,Ört,#REF!,Scopolia carniolica Jacq.,20,50,Maj,Juni,3,3. S Mar,6,05-sep,Ja,"Lila, brun"
220298,Non-resident,Ört,#REF!,Scorzonera hispanica L.,20,50,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
220299,Resident,Ört,#REF!,Scorzonera humilis L.,20,60,Juni,Augusti,7,7.S Maj,2,07-jul,Ja,Gul
220227,Resident,Ört,#REF!,Scorzoneroides autumnalis (L.) Moench,20,60,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Gul
221809,Resident,Ört,#REF!,Scrophularia chrysantha Jaub. & Spach,50,150,Juni,Augusti,5,5. S Apr,4,06-aug,Ja,Gul
221812,Resident,Ört,#REF!,Scrophularia nodosa L.,30,120,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
221816,Resident,Ört,#REF!,Scrophularia umbrosa Dumort.,50,120,Juli,Augusti,12,12. B Aug,5,21-aug,Ja,Grön
1472,Resident,Ört,#REF!,Scrophularia vernalis L.,10,40,Maj,Juni,5,5. S Apr,4,06-aug,Ja,Gul
221818,Resident,Ört,#REF!,Scutellaria altissima L.,50,100,Juli,September,9,9. S Jun,2,07-jul,Ja,Blå
221819,Resident,Ört,#REF!,Scutellaria galericulata L.,30,100,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Blå
221820,Resident,Ört,#REF!,Scutellaria hastifolia L.,30,60,Juni,Augusti,11,11. S Jul,4,06-aug,Ja,Blå
1473,Resident,Ört,#REF!,Scutellaria minor Huds.,10,30,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Rosa
221304,Resident,Ört,#REF!,Securigera varia (L.) Lassen,20,80,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Rosa
223397,Resident,Ört,#REF!,Sedum acre L.,5,10,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Gul
223398,Resident,Ört,#REF!,Sedum album L.,10,40,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Vit
1477,Resident,Ört,#REF!,Sedum anglicum Huds.,5,15,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,"Vit, rosa"
223400,Resident,Ört,#REF!,Sedum annuum L.,5,20,Juli,Augusti,8,8. B Jun,1,22-jun,Ja,Gul
223402,Resident,Ört,#REF!,Sedum forsterianum Sm.,10,40,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
223404,Resident,Ört,#REF!,Sedum hispanicum L.,10,20,Juni,Juli,8,8. B Jun,1,22-jun,Ja,"Vit, rosa"
223405,Resident,Ört,#REF!,Sedum lydium Boiss.,5,15,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
223407,Resident,Ört,#REF!,Sedum rupestre L.,10,50,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Gul
223408,Resident,Ört,#REF!,Sedum sexangulare L.,10,20,Juni,Juli,10,10. B Jul,3,22-jul,Ja,Gul
1478,Resident,Ört,#REF!,Sedum villosum L.,10,20,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Rosa
223414,Resident,Ört,#REF!,Selaginella selaginoides (L.) P. Beauv. ex Schrank & Mart.,5,10,Juni,Juli, ,Ingen data, ,Ingen data,Nej,
219716,Resident,Ört,#REF!,Selinum carvifolia (L.) L.,50,150,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Vit
383,Resident,Ört,#REF!,Selinum dubium (Schkuhr) Leute,50,150,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
219718,Resident,Ört,#REF!,Selinum silaifolium (Jacq.) G. Beck,50,150,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220533,Resident,Ört,#REF!,Sempervivum globiferum L.,10,20,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
223411,Resident,Ört,#REF!,Sempervivum tectorum L.,10,30,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Röd
220306,Resident,Ört,#REF!,Senecio inaequidens DC.,30,70,Juni,September,11,11. S Jul,4,06-aug,Ja,Gul
220316,Resident,Ört,#REF!,Senecio leucanthemifolius Poir.,20,60,Juli,Augusti,5,5. S Apr,4,06-aug,Ja,Gul
220310,Resident,Ört,#REF!,"Senecio ovatus (G. Gaertn., B. Mey. & Scherb.) Willd.",50,150,Juli,September, ,Ingen data, ,Ingen data,Ja,Gul
220312,Resident,Ört,#REF!,Senecio sarracenicus L.,50,150,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Gul
220313,Resident,Ört,#REF!,Senecio squalidus L.,20,50,Juni,September, ,Ingen data, ,Ingen data,Ja,Gul
220314,Resident,Ört,#REF!,Senecio sylvaticus L.,30,80,Juli,Augusti,9,9. S Jun,2,07-jul,Ja,Gul
220317,Resident,Ört,#REF!,Senecio viscosus L.,20,60,Juli,September,11,11. S Jul,4,06-aug,Ja,Gul
220318,Resident,Ört,#REF!,Senecio vulgaris L.,10,40,Mars,November,4,4. B Apr,5,21-aug,Ja,Gul
220320,Resident,Ört,#REF!,Serratula tinctoria L.,20,50,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Lila
219719,Resident,Ört,#REF!,Seseli libanotis (L.) W. D. J. Koch,50,150,Juni,Augusti,11,11. S Jul,4,06-aug,Ja,Vit
219720,Resident,Ört,#REF!,Seseli montanum L.,20,50,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
222670,Resident,Gräs,#REF!,Sesleria uliginosa Opiz,20,60,Maj,Juli,5,5. S Apr,4,06-aug,Ja,Grön
222673,Non-resident,Gräs,#REF!,Setaria italica (L.) P. Beauv.,50,150,Juli,Augusti,13,13. S Aug,6,05-sep,Ja,Grön
222675,Non-resident,Gräs,#REF!,Setaria pumila (Poir.) Roem. & Schult.,10,50,Juli,Augusti,13,13. S Aug,6,05-sep,Ja,Grön
222676,Non-resident,Gräs,#REF!,Setaria verticillata (L.) P. Beauv.,10,50,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Grön
1936,Resident,Gräs,#REF!,Setaria viridis (L.) P. Beauv.,10,50,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Grön
1491,Resident,Ört,#REF!,Sherardia arvensis L.,5,20,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Blå
223205,Resident,Ört,#REF!,Sibbaldia procumbens L.,5,10,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
1285,Resident,Ört,#REF!,Sibbaldianthe bifurca (L.) Kurtto & T. Erikss.,10,30,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
1492,Resident,Ört,#REF!,Silaum silaus (L.) Schinz & Thell.,20,80,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
220918,Resident,Ört,#REF!,Silene acaulis (L.) Jacq.,5,10,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Rosa
1493,Resident,Ört,#REF!,Silene conica L.,10,30,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Rosa
1494,Extinct,Ört,#REF!,Silene dichotoma Ehrh.,20,60,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220927,Resident,Ört,#REF!,Silene dioica (L.) Clairv.,30,100,Maj,Juli,5,5. S Apr,4,06-aug,Ja,Röd
231011,Resident,Ört,#REF!,Silene involucrata (Cham. & Schltdl.) Bocquet,20,60,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220931,Resident,Ört,#REF!,Silene latifolia Poir.,30,100,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
220932,Resident,Ört,#REF!,Silene multifida (Adams) Rohrb.,20,50,Juni,Juli,11,11. S Jul,4,06-aug,Ja,Vit
220934,Resident,Ört,#REF!,Silene noctiflora L.,20,80,Juli,September,10,10. B Jul,3,22-jul,Ja,Rosa
220936,Resident,Ört,#REF!,Silene nutans L.,20,50,Juni,Juli,8,8. B Jun,1,22-jun,Ja,Vit
220940,Resident,Ört,#REF!,Silene tatarica (L.) Pers.,20,50,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Rosa
220941,Resident,Ört,#REF!,Silene uniflora Roth,10,40,Juni,Juli,7,7.S Maj,2,07-jul,Ja,Vit
220943,Resident,Ört,#REF!,Silene viscosa (L.) Pers.,10,30,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Rosa
220944,Resident,Ört,#REF!,Silene vulgaris (Moench) Garcke,20,60,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
220942,Resident,Ört,#REF!,Silene wahlbergella Chowdhuri,10,30,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220322,Resident,Ört,#REF!,Silphium perfoliatum L.,150,300,Juli,September, ,Ingen data, ,Ingen data,Ja,Gul
220323,Resident,Ört,#REF!,Silybum marianum (L.) Gaertn.,50,200,Juni,Augusti,11,11. S Jul,4,06-aug,Ja,Lila
220587,Non-resident,Ört,#REF!,Sinapis alba L.,20,80,Juni,Augusti,7,7.S Maj,2,07-jul,Ja,Gul
220588,Resident,Ört,#REF!,Sinapis arvensis L.,20,80,Juni,September,7,7.S Maj,2,07-jul,Ja,Gul
220589,Resident,Ört,#REF!,Sisymbrium altissimum L.,30,120,Juli,September,8,8. B Jun,1,22-jun,Ja,Gul
220592,Resident,Ört,#REF!,Sisymbrium irio L.,20,60,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
220593,Resident,Ört,#REF!,Sisymbrium loeselii L.,30,100,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
220595,Resident,Ört,#REF!,Sisymbrium officinale (L.) Scop.,10,50,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Gul
220596,Resident,Ört,#REF!,Sisymbrium orientale L.,20,100,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
220600,Resident,Ört,#REF!,Sisymbrium strictissimum L.,30,120,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
220603,Resident,Ört,#REF!,Sisymbrium volgense M. Bieb. ex E. Fourn.,10,60,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
1502,Resident,Ört,#REF!,Sisyrinchium montanum Greene,20,50,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Blå
219723,Resident,Vattenväxt,#REF!,Sium latifolium L.,20,100,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Vit
219724,Resident,Ört,#REF!,Smyrnium perfoliatum L.,50,150,April,Maj,6,6.B Maj,3,22-jul,Ja,Gul
223483,Resident,Ört,#REF!,Solanum dulcamara L.,50,200,Juni,September,8,8. B Jun,1,22-jun,Ja,Lila
223486,Non-resident,Ört,#REF!,Solanum lycopersicum L.,50,200,Juni,September, ,Ingen data, ,Ingen data,Ja,Vit
223488,Resident,Ört,#REF!,Solanum nigrum L.,20,100,Juli,September,11,11. S Jul,4,06-aug,Ja,Vit
223489,Resident,Ört,#REF!,Solanum physalifolium Rusby,30,80,Juni,Augusti,12,12. B Aug,5,21-aug,Ja,Vit
223499,Non-resident,Ört,#REF!,Solanum tuberosum L.,50,100,Juni,Augusti,11,11. S Jul,4,06-aug,Ja,Lila
223500,Resident,Ört,#REF!,Solanum villosum Mill.,50,150,Juli,September,12,12. B Aug,5,21-aug,Ja,Vit
220325,Resident,Ört,#REF!,Solidago canadensis L.,50,200,Juli,September,11,11. S Jul,4,06-aug,Ja,Gul
220326,Resident,Ört,#REF!,Solidago gigantea Aiton,50,200,Juli,September,12,12. B Aug,5,21-aug,Ja,Gul
220329,Resident,Ört,#REF!,Solidago virgaurea L.,40,100,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
220332,Resident,Ört,#REF!,Sonchus arvensis L.,50,150,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
220333,Resident,Ört,#REF!,Sonchus asper (L.) Hill,20,100,Juni,September,7,7.S Maj,2,07-jul,Ja,Gul
220334,Resident,Ört,#REF!,Sonchus oleraceus L.,30,150,Juni,September,7,7.S Maj,2,07-jul,Ja,Gul
220335,Resident,Ört,#REF!,Sonchus palustris L.,50,200,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
223206,Non-resident,Buske,#REF!,Sorbaria kirilowii (Regel) Maxim.,200,400,Juni,Juli, ,Ingen data, ,Ingen data,Ja,Vit
223207,Resident,Buske,#REF!,Sorbaria sorbifolia (L.) A. Braun,100,200,Juni,Juli,9,9. S Jun,2,07-jul,Ja,Vit
223209,Resident,Träd,#REF!,Sorbus aucuparia L.,200,800,Maj,Juni,7,7.S Maj,2,07-jul,Ja,Vit
222681,Resident,Vattenväxt,#REF!,Sparganium angustifolium Michx.,20,80,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Grön
222682,Resident,Vattenväxt,#REF!,Sparganium emersum Rehmann,30,80,Juni,Juli,10,10. B Jul,3,22-jul,Ja,Grön
231296,Resident,Vattenväxt,#REF!,Sparganium erectum L.,50,150,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
222684,Resident,Vattenväxt,#REF!,Sparganium glomeratum (Laest.) Neuman,30,100,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Grön
222685,Resident,Vattenväxt,#REF!,Sparganium gramineum Georgi,30,80,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Grön
222686,Resident,Vattenväxt,#REF!,Sparganium hyperboreum Beurl.,10,30,Juni,Juli, ,Ingen data, ,Ingen data,Ja,Grön
224843,Resident,Vattenväxt,#REF!,Sparganium microcarpum,30,100,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
222687,Resident,Vattenväxt,#REF!,Sparganium natans L.,10,50,Juni,Augusti,11,11. S Jul,4,06-aug,Ja,Grön
1940,Resident,Vattenväxt,#REF!,Sparganium neglectum,50,100,Juli,Augusti,9,9. S Jun,2,07-jul,Ja,Grön
220945,Resident,Ört,#REF!,Spergula arvensis L.,5,20,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
220946,Resident,Ört,#REF!,Spergula morisonii Boreau,10,40,Juni,Augusti,6,6.B Maj,3,22-jul,Ja,Vit
220949,Resident,Ört,#REF!,Spergularia marina (L.) Besser,5,20,Juli,September,8,8. B Jun,1,22-jun,Ja,Grön
220947,Resident,Ört,#REF!,Spergularia media (L.) C. Presl,10,30,Juli,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
220948,Resident,Ört,#REF!,Spergularia rubra (L.) J. Presl & C. Presl,5,20,Juni,Augusti,6,6.B Maj,3,22-jul,Ja,Rosa
223223,Resident,Buske,#REF!,Spiraea × billardii Hérincq,100,200,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Rosa
223224,Non-resident,Buske,#REF!,Spiraea × cinerea Zabel,100,200,Maj,Juni,6,6.B Maj,3,22-jul,Ja,Vit
223226,Resident,Buske,#REF!,Spiraea × macrothyrsa Dippel,150,300,Juni,Juli,10,10. B Jul,3,22-jul,Ja,Rosa
223227,Resident,Buske,#REF!,Spiraea × rosalba Dippel,100,200,Juni,Juli,9,9. S Jun,2,07-jul,Ja,Rosa
223228,Resident,Buske,#REF!,Spiraea × rubella Dippel,100,200,Juni,Juli,9,9. S Jun,2,07-jul,Ja,Rosa
223229,Non-resident,Buske,#REF!,Spiraea × vanhouttei (Briot) Zabel,150,300,Juni,Juli, ,Ingen data, ,Ingen data,Ja,Vit
223232,Resident,Buske,#REF!,Spiraea chamaedryfolia L.,100,200,Juni,Juli,7,7.S Maj,2,07-jul,Ja,Vit
223235,Resident,Buske,#REF!,Spiraea douglasii Hook.,100,200,Juli,Augusti,7,7.S Maj,2,07-jul,Ja,Rosa
223237,Non-resident,Buske,#REF!,Spiraea japonica L. f.,50,150,Juni,Juli,8,8. B Jun,1,22-jun,Ja,Rosa
223238,Resident,Buske,#REF!,Spiraea latifolia (Aiton) Borkh.,100,200,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Rosa
223241,Resident,Buske,#REF!,Spiraea salicifolia L.,100,200,Juli,Augusti,9,9. S Jun,2,07-jul,Ja,Rosa
223242,Resident,Buske,#REF!,Spiraea tomentosa L.,100,200,Juli,Augusti,13,13. S Aug,6,05-sep,Ja,Rosa
219894,Resident,Ört,#REF!,Spiranthes spiralis (L.) Chevall.,5,15,Augusti,Oktober, ,Ingen data, ,Ingen data,Ja,Vit
219609,Resident,Vattenväxt,#REF!,Spirodela polyrhiza (L.) Schleid.,5,20,Juli,September,8,8. B Jun,1,22-jun,Ja,Grön
1523,Resident,Ört,#REF!,Stachys arvensis (L.) L.,5,30,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Rosa
221828,Resident,Ört,#REF!,Stachys byzantina K. Koch,20,60,Juli,September, ,Ingen data, ,Ingen data,Ja,Lila
221832,Resident,Ört,#REF!,Stachys palustris L.,30,100,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Rosa
221835,Resident,Ört,#REF!,Stachys sylvatica L.,30,100,Juni,Augusti,9,9. S Jun,2,07-jul,Ja,Lila
220951,Resident,Ört,#REF!,Stellaria alsine Grimm,10,40,Juni,Augusti,7,7.S Maj,2,07-jul,Ja,Vit
220952,Resident,Ört,#REF!,Stellaria borealis Bigelow,10,40,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220953,Resident,Ört,#REF!,Stellaria crassifolia Ehrh.,10,40,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
1529,Resident,Ört,#REF!,Stellaria fennica (Murb.) Perfil.,10,40,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220955,Resident,Ört,#REF!,Stellaria graminea L.,10,60,Juni,Augusti,7,7.S Maj,2,07-jul,Ja,Vit
220956,Resident,Ört,#REF!,Stellaria holostea L.,20,50,April,Juni,5,5. S Apr,4,06-aug,Ja,Vit
220957,Resident,Ört,#REF!,Stellaria longifolia Muhl. ex Willd.,10,50,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
1528,Resident,Ört,#REF!,Stellaria longipes Goldie,5,20,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
220959,Resident,Ört,#REF!,Stellaria media (L.) Vill.,5,20,Mars,Augusti,4,4. B Apr,5,21-aug,Ja,Vit
1943,Resident,Ört,#REF!,Stellaria neglecta Weihe,10,30,Maj,Juni,5,5. S Apr,4,06-aug,Ja,Vit
231968,Resident,Ört,#REF!,Stellaria nemorum L. ssp. montana,10,50,Juni,Augusti,6,6.B Maj,3,22-jul,Ja,Vit
231402,Resident,Ört,#REF!,Stellaria nemorum ssp. nemorum,10,40,Maj,Juli, ,Ingen data, ,Ingen data,Ja,Vit
220962,Resident,Ört,#REF!,Stellaria pallida (Dumort.) Crép.,5,15,April,Juni,4,4. B Apr,5,21-aug,Ja,Vit
220963,Resident,Ört,#REF!,Stellaria palustris Ehrh. ex Hoffm.,20,60,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
1537,Resident,Gräs,#REF!,Stipa pennata L.,40,100,Juni,Juli, ,Ingen data, ,Ingen data,Ja,Grön
222697,Resident,Gräs,#REF!,Stipa tirsa,50,100,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Grön
219611,Resident,Vattenväxt,#REF!,Stratiotes aloides L.,20,50,Juni,Augusti,12,12. B Aug,5,21-aug,Ja,Vit
219588,Resident,Vattenväxt,#REF!,Stuckenia filiformis (Pers.) Börner,10,50,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Grön
219594,Resident,Vattenväxt,#REF!,Stuckenia pectinata (L.) Börner,50,200,Juli,Augusti,8,8. B Jun,1,22-jun,Ja,Grön
1905,Resident,Vattenväxt,#REF!,Stuckenia vaginata (Turcz.) Holub,20,100,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Grön
220966,Resident,Ört,#REF!,Suaeda maritima (L.) Dumort.,10,40,Juli,September,10,10. B Jul,3,22-jul,Ja,Grön
220604,Resident,Vattenväxt,#REF!,Subularia aquatica L.,5,20,Juli,Augusti, ,Ingen data, ,Ingen data,Ja,Vit
221046,Resident,Ört,#REF!,Succisa pratensis Moench,20,60,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Lila
221048,Non-resident,Buske,#REF!,Symphoricarpos × chenaultii Rehder,50,150,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Rosa
221047,Resident,Buske,#REF!,Symphoricarpos albus (L.) S. F. Blake,100,300,Juli,Augusti,8,8. B Jun,1,22-jun,Ja,Vit
219978,Resident,Buske,#REF!,Symphyotrichum × salignum (Willd.) G. L. Nesom,50,150,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Vit
219979,Non-resident,Ört,#REF!,Symphyotrichum × versicolor (Willd.) G. L. Nesom,50,150,Augusti,September,12,12. B Aug,5,21-aug,Ja,"Lila, rosa"
219985,Non-resident,Ört,#REF!,Symphyotrichum novae-angliae (L.) G. L. Nesom,50,150,Augusti,Oktober,12,12. B Aug,5,21-aug,Ja,Lila
219986,Resident,Ört,#REF!,Symphyotrichum novi-belgii (L.) G. L. Nesom,50,150,Augusti,Oktober,11,11. S Jul,4,06-aug,Ja,Blå
219987,Resident,Ört,#REF!,Symphyotrichum patulum (Lam.) Karlsson,20,60,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Vit
221579,Resident,Ört,#REF!,Symphytum × uplandicum Nyman,50,200,Juni,Augusti,7,7.S Maj,2,07-jul,Ja,Blå
221580,Resident,Ört,#REF!,Symphytum asperum Lepech.,50,100,Juni,Juli,7,7.S Maj,2,07-jul,Ja,Blå
6007427,Non-resident,Ört,#REF!,Symphytum grandiflorum DC.,20,60,April,Juni, ,Ingen data, ,Ingen data,Ja,Gul
221581,Resident,Ört,#REF!,Symphytum officinale L.,50,120,Maj,Juli,7,7.S Maj,2,07-jul,Ja,Lila
221582,Resident,Ört,#REF!,Symphytum tuberosum L.,30,100,Maj,Juli,5,5. S Apr,4,06-aug,Ja,Gul
264695,Non-resident,Buske,#REF!,Syringa × henryi C. K. Schneid.,200,600,Juni,Juli, ,Ingen data, ,Ingen data,Ja,Lila
221839,Non-resident,Buske,#REF!,Syringa josikaea J. Jacq. ex Rchb.,200,400,Juni,Juli, ,Ingen data, ,Ingen data,Ja,Lila
221841,Resident,Buske,#REF!,Syringa vulgaris L.,200,400,Maj,Juni,6,6.B Maj,3,22-jul,Ja,Lila
220341,Resident,Ört,#REF!,Tanacetum balsamita L.,50,100,Juni,Augusti, ,Ingen data, ,Ingen data,Ja,Gul
220343,Resident,Ört,#REF!,Tanacetum corymbosum (L.) Sch. Bip.,30,100,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Vit
220344,Resident,Ört,#REF!,Tanacetum macrophyllum (Waldst. & Kit.) Sch. Bip.,50,150,Juli,September,8,8. B Jun,1,22-jun,Ja,Vit
220345,Resident,Ört,#REF!,Tanacetum parthenium (L.) Sch. Bip.,30,80,Juni,September,8,8. B Jun,1,22-jun,Ja,Vit
220346,Resident,Ört,#REF!,Tanacetum vulgare L.,50,150,Juli,Augusti,11,11. S Jul,4,06-aug,Ja,Gul
222167,Resident,Buske,#REF!,Taxus × media Rehder,200,500,April,Maj,3,3. S Mar,6,05-sep,Ja,Grön
1547,Resident,Buske,#REF!,Taxus baccata L.,1000,2000,Maj,Juni,3,3. S Mar,6,05-sep,Ja,Grön
220605,Resident,Ört,#REF!,Teesdalia nudicaulis (L.) W. T. Aiton,5,20,Maj,Juli,6,6.B Maj,3,22-jul,Ja,Vit
220383,Resident,Ört,#REF!,Telekia speciosa (Schreb.) Baumg.,100,200,Juli,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
1724,Resident,Ört,#REF!,Tephroseris integrifolia (L.) Holub,20,50,Juni,Juli,7,7.S Maj,2,07-jul,Ja,Gul
1723,Resident,Ört,#REF!,Tephroseris palustris (L.) Fourr.,20,60,Juni,Augusti,8,8. B Jun,1,22-jun,Ja,Gul
221842,Resident,Ört,#REF!,Teucrium botrys L.,10,30,Juni,Juli,12,12. B Aug,5,21-aug,Ja,"Rosa, lila"
221844,Resident,Ört,#REF!,Teucrium scordium L.,20,60,Juni,Augusti,10,10. B Jul,3,22-jul,Ja,Gul
