_id,Damage,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,HOSTS ID,Insect Author,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Lab Rearing,Location
56788,,Ericaceae,Vaccinium,angustifolium,,56788,Smith,Noctuidae,Brachionycha,borealis,,,Nearctic
56790,,Betulaceae,Betula,,,56790,Esper,Noctuidae,Brachionycha,nubeculosa,,,Finland
56793,,Caprifoliaceae,Lonicera,xylosteum,,56793,Esper,Noctuidae,Brachionycha,nubeculosa,,,Finland
56596,,Leguminosae (P),Glycine,max,,56596,Guenée,Noctuidae,Autoplusia,egena,,,Nearctic
56799,,Tiliaceae,Tilia,,,56799,Esper,Noctuidae,Brachionycha,nubeculosa,,,Finland
58027,,Gramineae,Calamagrostis,canadensis,,58027,Grote,Noctuidae,Chortodes,defecta,,,Nearctic
56801,on leaves,Betulaceae,Betula,,,56801,Esper,Noctuidae,Brachionycha,nubeculosa,,,British Isles
57140,,Scrophulariaceae,Linaria,vulgaris,,57140,Hufnagel,Noctuidae,Calophasia,lunula,,,Finland
58036,,Gramineae,Calamagrostis,epigejos,,58036,Hübner,Noctuidae,Chortodes,fluxa,,,Finland
57040,,Adiantaceae,Adiantum,,,57040,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
58037,,Gramineae,Calamagrostis,purpurea,,58037,Hübner,Noctuidae,Chortodes,fluxa,,,Finland
56804,,Pinaceae,Larix,sibirica,,56804,Draudt,Noctuidae,Brachionycha,sajana,,,Russia
57041,,Adiantaceae,Adiantum,pedatum,,57041,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57145,on leaves,Scrophulariaceae,Linaria,,,57145,Hufnagel,Noctuidae,Calophasia,lunula,,,British Isles
58039,,Cyperaceae,Carex,,,58039,Haworth,Noctuidae,Chortodes,pygmina,,,Finland
56805,on deciduous trees,Polyphagous,,,,56805,Hufnagel,Noctuidae,Brachionycha,sphinx,,,British Isles
57048,,Oleandraceae,Nephrolepis,,,57048,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57148,,Scrophulariaceae,Antirrhinum,,,57148,Esper,Noctuidae,Calophasia,opalina,,,Italy
56812,,Salicaceae,Populus,,,56812,Grote,Noctuidae,Brachylomia,algens,,,Nearctic
57056,,Smilacaceae,Smilax,rotundifolia,,57056,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57150,,Scrophulariaceae,Linaria,,,57150,Esper,Noctuidae,Calophasia,opalina,,,Europe
58045,,Ericaceae,Vaccinium,,,58045,Grote,Noctuidae,Chrysanympha,formosa,,,Nearctic
57058,,Blechnaceae,Woodwardia,virginica,,57058,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57151,,Scrophulariaceae,Linaria,,,57151,Esper,Noctuidae,Calophasia,opalina,,,Italy
57161,,Ranunculaceae,Thalictrum,pubescens,,57161,Bethune,Noctuidae,Calyptra,canadensis,,,Nearctic
56640,on herbs,Polyphagous,,,,56640,Linnaeus,Noctuidae,Axylia,putris,,,Sweden
56652,,Malvaceae,,,,56652,Grote,Noctuidae,Bagisara,rectifascia,,,Nearctic
56662,,Malvaceae,Sida,rhombifolia,,56662,Fabricius,Noctuidae,Bagisara,repanda,,,Nearctic
56665,,Rosaceae,Malus,pumila,,56665,Fitch,Noctuidae,Balsa,malana,,,Nearctic
56669,,Rosaceae,Prunus,domestica,,56669,Fitch,Noctuidae,Balsa,malana,,,Nearctic
56671,,Rosaceae,Pyrus,communis,,56671,Fitch,Noctuidae,Balsa,malana,,,Nearctic
57207,on leaves,Compositae,Taraxacum,officinale,,57207,Hufnagel,Noctuidae,Caradrina,morpheus,,,British Isles
56890,,Amaryllidaceae,Pancratium,maritimum,,56890,Cyrillo,Noctuidae,Brithys,pancratii,,,Italy
56685,,Hydrophyllaceae,Phacelia,crenulata,,56685,Smith,Noctuidae,Baptarma,felicita,,,Nearctic
56687,,Compositae,Verbesina,encelioides,,56687,Grote,Noctuidae,Basilodes,chrysopis,,,Nearctic
56917,,Leguminosae (M),Prosopis,glandulosa,,56917,Morrison,Noctuidae,Bulia,deducta,,,Nearctic
56691,,Compositae,Verbesina,alternifolia,,56691,Guenée,Noctuidae,Basilodes,pepita,,,Nearctic
57242,,Salicaceae,Salix,,,57242,Ménétriés,Noctuidae,Catocala,adultera,,,Finland
57142,,Scrophulariaceae,Linaria,vulgaris,,57142,Hufnagel,Noctuidae,Calophasia,lunula,,,Nearctic
57257,,Salicaceae,Populus,,,57257,Hübner,Noctuidae,Catocala,amatrix,,,Nearctic
57262,,Salicaceae,Populus,nigra,,57262,Hübner,Noctuidae,Catocala,amatrix,,,Nearctic
57146,on leaves,Scrophulariaceae,Linaria,vulgaris,,57146,Hufnagel,Noctuidae,Calophasia,lunula,,,British Isles
56715,,Typhaceae,Typha,,,56715,Barnes & McDunn.,Noctuidae,Bellura,brehmei,,,Nearctic
57265,,Juglandaceae,Juglans,,,57265,Hübner,Noctuidae,Catocala,amatrix?,,,Nearctic
56720,,Pontederiaceae,Pontederia,,,56720,Walker,Noctuidae,Bellura,densa,,,Nearctic
56721,,Pontederiaceae,Pontederia,cordata,,56721,Walker,Noctuidae,Bellura,densa,,,Nearctic
56724,,Typhaceae,Typha,latifolia,,56724,Walker,Noctuidae,Bellura,densa,,,Nearctic
56728,,Nymphaeaceae,Nuphar,lutea,advena,56728,Walker,Noctuidae,Bellura,gortynoides,,,Nearctic
56976,,Compositae,Ambrosia,trifida,,56976,Cramer,Noctuidae,Caenurgina,erechtea,,,Nearctic
56735,,Nelumbonaceae,Nelumbo,lutea,,56735,Walker,Noctuidae,Bellura,obliqua,,,Nearctic
56980,,Leguminosae (P),Medicago,sativa,,56980,Cramer,Noctuidae,Caenurgina,erechtea,,,Nearctic
57297,,Ericaceae,Vaccinium,corymbosum,,57297,Guenée,Noctuidae,Catocala,andromedae,,,Nearctic
56985,,Gramineae,,,,56985,Hufnagel,Noctuidae,Calamia,tridens,,,Germany
57189,on herbs,Polyphagous,,,,57189,Rambur,Noctuidae,Caradrina,aspersa,,,France
57298,,Juglandaceae,Carya,,,57298,Grote,Noctuidae,Catocala,angusi,,,Nearctic
56988,,Gramineae,Poa,,,56988,Hufnagel,Noctuidae,Calamia,tridens,,,Finland
56752,,Ranunculaceae,Aconitum,septentrionale,,56752,Treitschke,Noctuidae,Blepharita,amica,,,Finland
57300,,Juglandaceae,Carya,ovata,,57300,Grote,Noctuidae,Catocala,angusi,,,Nearctic
57017,,Leguminosae (P),Lathyrus,pratensis,,57017,Clerck,Noctuidae,Callistege,mi,,,Finland
57201,,Compositae,Artemisia,vulgaris,,57201,Hufnagel,Noctuidae,Caradrina,morpheus,,,Finland
57301,,Myricaceae,Comptonia,,,57301,Hübner,Noctuidae,Catocala,antinympha,,,Nearctic
57023,on leaves,Gramineae,Phragmites,australis,,57023,Clerck,Noctuidae,Callistege,mi,,,British Isles
56765,,Polygonaceae,Polygonum,aviculare,,56765,Denis & Schiff.,Noctuidae,Blepharita,satura,,,Finland
57214,,Compositae,Solidago,,,57214,Walker,Noctuidae,Catabena,lineolata,,,Nearctic
57316,,Rosaceae,Malus,pumila,,57316,Hulst,Noctuidae,Catocala,blandula,,,Nearctic
57218,,Verbenaceae,Verbena,stricta,,57218,Walker,Noctuidae,Catabena,lineolata,,,Nearctic
57319,,Salicaceae,Populus,tremuloides,,57319,Edwards,Noctuidae,Catocala,briseis,,,Nearctic
57044,,Asparagaceae,Asparagus,densiflorus,,57044,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57325,,Salicaceae,Populus,,,57325,Guenée,Noctuidae,Catocala,cara,,,Nearctic
57045,,Blechnaceae,Blechnum,,,57045,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57224,,Fagaceae,Quercus,,,57224,Denis & Schiff.,Noctuidae,Catephia,alchymista,,,Austria
57331,,Tiliaceae,Tilia,,,57331,Guenée,Noctuidae,Catocala,cerogama,,,Nearctic
57225,on leaves,Fagaceae,Quercus,,,57225,Denis & Schiff.,Noctuidae,Catephia,alchymista,,,British Isles
57333,,Tiliaceae,Tilia,americana,,57333,Guenée,Noctuidae,Catocala,cerogama,,,Nearctic
57055,,Pteridaceae,Pteris,,,57055,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
56798,,Salicaceae,Salix,,,56798,Esper,Noctuidae,Brachionycha,nubeculosa,,,Finland
57341,,Rosaceae,Prunus,ilicifolia,,57341,Grote,Noctuidae,Catocala,clintonii,,,Nearctic
57342,,Ulmaceae,Ulmus,,,57342,Grote,Noctuidae,Catocala,clintonii,,,Nearctic
57353,,Myricaceae,Myrica,,,57353,Grote,Noctuidae,Catocala,coelebs,,,Nearctic
56815,,Salicaceae,Populus,tremuloides,,56815,Grote,Noctuidae,Brachylomia,algens,,,Nearctic
57359,,Salicaceae,Populus,,,57359,Walker,Noctuidae,Catocala,concumbens,,Y,Nearctic
57259,,Salicaceae,Populus,deltoides,,57259,Hübner,Noctuidae,Catocala,amatrix,,,Nearctic
56818,,Salicaceae,Salix,,,56818,Grote,Noctuidae,Brachylomia,algens,,,Nearctic
57360,,Salicaceae,Populus,deltoides,,57360,Walker,Noctuidae,Catocala,concumbens,,,Nearctic
57260,,Salicaceae,Populus,fremontii,,57260,Hübner,Noctuidae,Catocala,amatrix,,,Nearctic
57263,,Salicaceae,Populus,tremuloides,,57263,Hübner,Noctuidae,Catocala,amatrix,,,Nearctic
57370,,Fagaceae,Quercus,,,57370,Guenée,Noctuidae,Catocala,connubialis,,,Nearctic
57273,,Fagaceae,Quercus,alba,,57273,Hübner,Noctuidae,Catocala,amica,,,Nearctic
56828,,Salicaceae,Salix,aurita,,56828,Fabricius,Noctuidae,Brachylomia,viminalis,,,Finland
57389,,Juglandaceae,Carya,,,57389,Strecker,Noctuidae,Catocala,dejecta,,,Nearctic
57133,,Scrophulariaceae,Linaria,vulgaris,,57133,Graslin,Noctuidae,Calophasia,almoravida,,,France
56831,,Salicaceae,Salix,phylicifolia,,56831,Fabricius,Noctuidae,Brachylomia,viminalis,,,Finland
57135,,Scrophulariaceae,Linaria,,,57135,Hufnagel,Noctuidae,Calophasia,lunula,,,Germany
57153,,Scrophulariaceae,Antirrhinum,,,57153,Esper,Noctuidae,Calophasia,platyptera,,,Germany
57408,,Rosaceae,Crataegus,,,57408,Grote,Noctuidae,Catocala,dulciola,,,Nearctic
57154,,Scrophulariaceae,Linaria,,,57154,Esper,Noctuidae,Calophasia,platyptera,,,Germany
57416,,Salicaceae,Salix,,,57416,Vieweg,Noctuidae,Catocala,electa,,,Germany
58314,on herbs,Polyphagous,,,,58314,Guenée,Noctuidae,Chytolita,morbidalis,,,Nearctic
57307,,Salicaceae,Salix,,,57307,Strecker,Noctuidae,Catocala,babayaga,,,Nearctic
57422,,Salicaceae,Salix,,,57422,Esper,Noctuidae,Catocala,elocata,,,Bulgaria
58320,on Ustilaginales,Fungi,,,,58320,Guenée,Noctuidae,Chytonix,palliatricula,,,Nearctic
57432,,Juglandaceae,Carya,ovata,,57432,Drury,Noctuidae,Catocala,epione,,,Nearctic
57317,,Salicaceae,,,,57317,Edwards,Noctuidae,Catocala,briseis,,,Nearctic
57435,,Fagaceae,Quercus,,,57435,Drury,Noctuidae,Catocala,epione,,,Nearctic
58325,,Compositae,Verbesina,,,58325,Grote,Noctuidae,Cirrhophanus,triangulifer,,,Nearctic
57321,,Salicaceae,Salix,,,57321,Edwards,Noctuidae,Catocala,briseis,,,Nearctic
58326,on flowers,Compositae,Bidens,coronata,,58326,Grote,Noctuidae,Cirrhophanus,triangulifer,,,Nearctic
57322,,Juglandaceae,Juglans,nigra,,57322,Edwards,Noctuidae,Catocala,californica,,,Nearctic
57441,,Juglandaceae,Carya,ovata,,57441,Grote,Noctuidae,Catocala,flebilis,,,Nearctic
57198,on seeds,Gramineae,,,,57198,Scopoli,Noctuidae,Caradrina,clavipalpis,,,British Isles
57329,,Salicaceae,Salix,nigra,,57329,Guenée,Noctuidae,Catocala,cara,,,Nearctic
57451,,Rosaceae,Crataegus,,,57451,Scopoli,Noctuidae,Catocala,fulminea,,,Finland
57206,on herbs,Polyphagous,,,,57206,Hufnagel,Noctuidae,Caradrina,morpheus,,,Germany
57330,,Aceraceae,Acer,rubrum,,57330,Guenée,Noctuidae,Catocala,cerogama,,,Nearctic
57468,,Rosaceae,Malus,,,57468,Cramer,Noctuidae,Catocala,grynea,,,Nearctic
57208,on leaves,Urticaceae,Urtica,,,57208,Hufnagel,Noctuidae,Caradrina,morpheus,,,British Isles
57346,,Fagaceae,Quercus,ilicifolia,,57346,Grote,Noctuidae,Catocala,coccinata,,,Nearctic
57476,,Salicaceae,Salix,,,57476,Cramer,Noctuidae,Catocala,grynea,,,Nearctic
58349,,Acanthaceae,Justicia,californica,,58349,Grote,Noctuidae,Cobubatha,dividua,,,Nearctic
57361,,Salicaceae,Populus,nigra,,57361,Walker,Noctuidae,Catocala,concumbens,,,Nearctic
57486,,Salicaceae,Salix,,,57486,Edwards,Noctuidae,Catocala,hermia,,,Nearctic
57362,,Salicaceae,Populus,tremuloides,,57362,Walker,Noctuidae,Catocala,concumbens,,,Nearctic
57488,,Fagaceae,Quercus,,,57488,Strecker,Noctuidae,Catocala,herodias,,,Nearctic
57365,,Fagaceae,Quercus,,,57365,Esper,Noctuidae,Catocala,conjuncta,,,Germany
57491,,Fagaceae,Quercus,ilicifolia,,57491,Barnes & Benjmn,Noctuidae,Catocala,herodias,gerhardi,,Nearctic
57369,,Meliaceae,Melia,azedarach,,57369,Guenée,Noctuidae,Catocala,connubialis,,,Nearctic
57373,,Leguminosae,,,,57373,Smith,Noctuidae,Catocala,consors,,,Nearctic
57246,,Juglandaceae,Carya,aquatica,,57246,Strecker,Noctuidae,Catocala,agrippina,,,Nearctic
57384,,Rosaceae,Crataegus,,,57384,Saunders,Noctuidae,Catocala,crataegi,,,Nearctic
57525,,Juglandaceae,Carya,ovata,,57525,Strecker,Noctuidae,Catocala,judith,,,Nearctic
58393,,Myricaceae,Myrica,gale,,58393,Grote,Noctuidae,Coenophila,opacifrons,,,Nearctic
57392,,Fagaceae,Quercus,,,57392,Strecker,Noctuidae,Catocala,dejecta,,,Nearctic
57532,,Juglandaceae,Carya,,,57532,Guenée,Noctuidae,Catocala,lacrymosa,,,Nearctic
58395,,Ericaceae,Andromeda,polifolia,,58395,Stephens,Noctuidae,Coenophila,subrosea,,,Finland
57254,,Fagaceae,Quercus,macrocarpa,,57254,Strecker,Noctuidae,Catocala,aholibah,,,Nearctic
58404,,Salicaceae,Salix,,,58404,Denis & Schiff.,Noctuidae,Colobochyla,salicalis,,,Austria
57270,,Leguminosae (P),Robinia,,,57270,Strecker,Noctuidae,Catocala,amestris,,,Nearctic
57543,,Fagaceae,Quercus,rubra,,57543,Grote,Noctuidae,Catocala,lineella,,,Nearctic
58406,on leaves,Salicaceae,Populus,tremula,,58406,Denis & Schiff.,Noctuidae,Colobochyla,salicalis,,,British Isles
57278,,Fagaceae,Quercus,macrocarpa,,57278,Hübner,Noctuidae,Catocala,amica,,,Nearctic
57290,,Juglandaceae,Carya,,,57290,Guenée,Noctuidae,Catocala,andromedae,,,Nearctic
57294,,Ericaceae,Vaccinium,,,57294,Guenée,Noctuidae,Catocala,andromedae,,,Nearctic
56961,,Leguminosae (P),Vicia,,,56961,Hübner,Noctuidae,Caenurgia,chloropha,,,Nearctic
57562,,Salicaceae,,,,57562,Grote,Noctuidae,Catocala,meskei,,,Nearctic
56972,,Leguminosae (P),Trifolium,,,56972,Haworth,Noctuidae,Caenurgina,crassiuscula,,,Nearctic
57427,,Juglandaceae,Carya,alba,,57427,Drury,Noctuidae,Catocala,epione,,,Nearctic
57310,,Myricaceae,Myrica,,,57310,Grote & Robinson,Noctuidae,Catocala,badia,,,Nearctic
57573,,Fagaceae,Quercus,virginiana,,57573,Guenée,Noctuidae,Catocala,micronympha,,,Nearctic
57312,,Myricaceae,Myrica,cerifera,,57312,Grote & Robinson,Noctuidae,Catocala,badia,,,Nearctic
57438,,Juglandaceae,Carya,,,57438,Grote,Noctuidae,Catocala,flebilis,,,Nearctic
56981,,Leguminosae (P),Trifolium,,,56981,Cramer,Noctuidae,Caenurgina,erechtea,,,Nearctic
57575,,Leguminosae (C),Gleditsia,,,57575,Edwards,Noctuidae,Catocala,minuta,,,Nearctic
57314,,Rosaceae,Amelanchier,,,57314,Hulst,Noctuidae,Catocala,blandula,,,Nearctic
57443,,Oleaceae,Fraxinus,excelsior,,57443,Linnaeus,Noctuidae,Catocala,fraxini,,,Finland
56982,,Ericaceae,Vaccinium,,,56982,Cramer,Noctuidae,Caenurgina,erechtea,,,Nearctic
57315,,Rosaceae,Crataegus,,,57315,Hulst,Noctuidae,Catocala,blandula,,,Nearctic
57454,,Rosaceae,Pyrus,,,57454,Scopoli,Noctuidae,Catocala,fulminea,,,Finland
58499,on roots,Cruciferae,Brassica,oleracea,,58499,Guenée,Noctuidae,Condica,sutor,,,Nearctic
57318,,Salicaceae,Populus,,,57318,Edwards,Noctuidae,Catocala,briseis,,,Nearctic
56990,on grasses,Gramineae,,,,56990,Hufnagel,Noctuidae,Calamia,tridens,,,Germany
57595,,Juglandaceae,Juglans,cinerea,,57595,Smith,Noctuidae,Catocala,neogama,,,Nearctic
58503,,Compositae,Aster,,,58503,Guenée,Noctuidae,Condica,videns,,,Nearctic
57323,,Salicaceae,Salix,,,57323,Edwards,Noctuidae,Catocala,californica,,,Nearctic
57600,,Juglandaceae,Juglans,regia,,57600,Smith,Noctuidae,Catocala,neogama,,,Nearctic
58507,,Compositae,Solidago,,,58507,Guenée,Noctuidae,Condica,videns,,,Nearctic
57327,,Salicaceae,Salix,,,57327,Guenée,Noctuidae,Catocala,cara,,,Nearctic
57463,,Salicaceae,Populus,,,57463,Bailey,Noctuidae,Catocala,grotiana,,,Nearctic
57601,,Fagaceae,Quercus,,,57601,Smith,Noctuidae,Catocala,neogama,,,Nearctic
57345,,Fagaceae,Quercus,coccinea,,57345,Grote,Noctuidae,Catocala,coccinata,,,Nearctic
57466,,Rosaceae,Crataegus,,,57466,Cramer,Noctuidae,Catocala,grynea,,,Nearctic
57604,,Salicaceae,Populus,,,57604,Beutenmüller,Noctuidae,Catocala,nevadensis,,,Nearctic
57377,,Juglandaceae,Carya,pallida,,57377,Smith,Noctuidae,Catocala,consors,,,Nearctic
57470,,Rosaceae,Malus,pumila,,57470,Cramer,Noctuidae,Catocala,grynea,,,Nearctic
57390,,Juglandaceae,Carya,glabra,,57390,Strecker,Noctuidae,Catocala,dejecta,,,Nearctic
57473,,Rosaceae,Pyrus,,,57473,Cramer,Noctuidae,Catocala,grynea,,,Nearctic
58521,,Rubiaceae,Galium,,,58521,Denis & Schiff.,Noctuidae,Conistra,erythrocephala,,,Austria
57391,,Juglandaceae,Carya,ovata,,57391,Strecker,Noctuidae,Catocala,dejecta,,,Nearctic
57611,,Salicaceae,Populus,,,57611,Linnaeus,Noctuidae,Catocala,nupta,,,Germany
57393,,Fagaceae,Quercus,,,57393,Strecker,Noctuidae,Catocala,delilah,,,Nearctic
57013,,Ericaceae,Calluna,vulgaris,,57013,Clerck,Noctuidae,Callistege,mi,,,Finland
57615,,Salicaceae,Salix,,,57615,Linnaeus,Noctuidae,Catocala,nupta,,,Finland
57015,,Rubiaceae,Galium,verum,,57015,Clerck,Noctuidae,Callistege,mi,,,Finland
57620,on leaves,Salicaceae,Populus,,,57620,Linnaeus,Noctuidae,Catocala,nupta,,,British Isles
57484,,Juglandaceae,Juglans,nigra,,57484,Grote,Noctuidae,Catocala,habilis,,,Nearctic
57016,,Guttiferae,Hypericum,maculatum,,57016,Clerck,Noctuidae,Callistege,mi,,,Finland
57621,on leaves,Salicaceae,Salix,,,57621,Linnaeus,Noctuidae,Catocala,nupta,,,British Isles
58543,on deciduous trees,Polyphagous,,,,58543,Denis & Schiff.,Noctuidae,Conistra,rubiginea,,,British Isles
57032,,Woodsiaceae,Onoclea,sensibilis,,57032,Ljungh,Noctuidae,Callopistria,cordata,,,Nearctic
58545,on shrubs/trees,Polyphagous,,,,58545,Denis & Schiff.,Noctuidae,Conistra,rubiginea,,,Austria
57634,,Fagaceae,Quercus,,,57634,Edwards,Noctuidae,Catocala,ophelia,,,Nearctic
58557,,Fagaceae,Quercus,,,58557,Linnaeus,Noctuidae,Conistra,vaccinii,,,Finland
57503,,Fagaceae,Quercus,rubra,ambigua,57503,Cramer,Noctuidae,Catocala,ilia,,,Nearctic
58565,on deciduous shrubs,Polyphagous,,,,58565,Linnaeus,Noctuidae,Conistra,vaccinii,,,British Isles
57506,,Leguminosae (C),Gleditsia,,,57506,Walker,Noctuidae,Catocala,illecta,,,Nearctic
58567,on herbaceous plants,Polyphagous,,,,58567,Linnaeus,Noctuidae,Conistra,vaccinii,,,British Isles
57425,,Juglandaceae,Carya,,,57425,Drury,Noctuidae,Catocala,epione,,,Nearctic
57046,,Dryopteridaceae,Cyrtomium,,,57046,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
58568,on shrubs/trees,Polyphagous,,,,58568,Linnaeus,Noctuidae,Conistra,vaccinii,,,Sweden
57429,,Juglandaceae,Carya,glabra,,57429,Drury,Noctuidae,Catocala,epione,,,Nearctic
57511,,Leguminosae (C),Gleditsia,,,57511,Guenée,Noctuidae,Catocala,innubens,,,Nearctic
57647,,Juglandaceae,Carya,ovata,,57647,Guenée,Noctuidae,Catocala,palaeogama,,,Nearctic
57445,,Salicaceae,Populus,tremula,,57445,Linnaeus,Noctuidae,Catocala,fraxini,,,Finland
57054,,Polypodiaceae,Polypodium,,,57054,Guenée,Noctuidae,Callopistria,floridensis,,,Nearctic
57452,,Rosaceae,Prunus,,,57452,Scopoli,Noctuidae,Catocala,fulminea,,,Finland
57652,,Rosaceae,Malus,pumila,,57652,Guenée,Noctuidae,Catocala,palaeogama,,,Nearctic
57453,,Rosaceae,Prunus,spinosa,,57453,Scopoli,Noctuidae,Catocala,fulminea,,,Italy
57522,,Juglandaceae,Carya,,,57522,Strecker,Noctuidae,Catocala,judith,,,Nearctic
57654,,Salicaceae,Populus,,,57654,Guenée,Noctuidae,Catocala,parta,,,Nearctic
57458,,Ericaceae,Leucothoe,,,57458,Edwards,Noctuidae,Catocala,gracilis,,,Nearctic
57529,,Salicaceae,Populus,,,57529,Walker,Noctuidae,Catocala,junctura,,,Nearctic
57459,,Fagaceae,Quercus,,,57459,Edwards,Noctuidae,Catocala,gracilis,,,Nearctic
57530,,Salicaceae,Salix,,,57530,Walker,Noctuidae,Catocala,junctura,,,Nearctic
57076,,Dennstaedtiaceae,Pteridium,aquilinum,,57076,Stoll,Noctuidae,Callopistria,juventina,,,Europe
57460,,Ericaceae,Vaccinium,,,57460,Edwards,Noctuidae,Catocala,gracilis,,,Nearctic
57676,,Juglandaceae,Juglans,nigra,,57676,Grote,Noctuidae,Catocala,piatrix,,,Nearctic
57465,,Salicaceae,Salix,,,57465,Bailey,Noctuidae,Catocala,grotiana,,,Nearctic
57534,,Juglandaceae,Carya,illinoinensis,,57534,Guenée,Noctuidae,Catocala,lacrymosa,,,Nearctic
57685,,Rosaceae,Photinia,,,57685,Grote & Robinson,Noctuidae,Catocala,praeclara,,,Nearctic
58628,,Fagaceae,Quercus,alba,,58628,Harvey,Noctuidae,Cosmia,calami,,,Nearctic
57547,,Salicaceae,Salix,,,57547,Strecker,Noctuidae,Catocala,luciana,,,Nearctic
58630,,Fagaceae,Quercus,kelloggii,,58630,Harvey,Noctuidae,Cosmia,calami,,,Nearctic
57475,,Fagaceae,Quercus,,,57475,Cramer,Noctuidae,Catocala,grynea,,,Nearctic
57553,,Juglandaceae,Carya,aquatica,,57553,Hulst,Noctuidae,Catocala,maestosa,,,Nearctic
57697,,Fagaceae,Castanea,,,57697,Denis & Schiff.,Noctuidae,Catocala,promissa,,,Austria
58632,,Fagaceae,Quercus,macrocarpa,,58632,Harvey,Noctuidae,Cosmia,calami,,,Nearctic
57554,,Juglandaceae,Carya,illinoinensis,,57554,Hulst,Noctuidae,Catocala,maestosa,,,Nearctic
57699,,Fagaceae,Quercus,,,57699,Denis & Schiff.,Noctuidae,Catocala,promissa,,,Europe
57479,,Juglandaceae,Carya,ovata,,57479,Grote,Noctuidae,Catocala,habilis,,,Nearctic
57094,,Filicopsida,,,,57094,Guenée,Noctuidae,Callopistria,mollissima,,,Nearctic
57709,,Salicaceae,Populus,,,57709,Walker,Noctuidae,Catocala,relicta,,,Nearctic
57564,,Salicaceae,Populus,deltoides,,57564,Grote,Noctuidae,Catocala,meskei,,,Nearctic
57096,,Thelypteridaceae,Thelypteris,novaboracensis,,57096,Guenée,Noctuidae,Callopistria,mollissima,,,Nearctic
57716,,Salicaceae,Populus,tremuloides,,57716,Walker,Noctuidae,Catocala,relicta,,,Nearctic
57565,,Salicaceae,Populus,fremontii,,57565,Grote,Noctuidae,Catocala,meskei,,,Nearctic
58646,on leaves,Ulmaceae,Ulmus,glabra,,58646,Linnaeus,Noctuidae,Cosmia,diffinis,,,British Isles
57492,,Fagaceae,Quercus,rubra,,57492,Barnes & Benjmn,Noctuidae,Catocala,herodias,gerhardi,,Nearctic
57566,,Salicaceae,Populus,grandidentata,,57566,Grote,Noctuidae,Catocala,meskei,,,Nearctic
57568,,Salicaceae,Salix,,,57568,Grote,Noctuidae,Catocala,meskei,,,Nearctic
57732,,Juglandaceae,Carya,ovata,,57732,Grote,Noctuidae,Catocala,retecta,,,Nearctic
58656,on deciduous trees,Polyphagous,,,,58656,Denis & Schiff.,Noctuidae,Cosmia,pyralina,,,British Isles
57500,,Fagaceae,Quercus,alba,,57500,Cramer,Noctuidae,Catocala,ilia,,,Nearctic
57569,,Fagaceae,Quercus,,,57569,Guenée,Noctuidae,Catocala,micronympha,,,Nearctic
57737,,Juglandaceae,Carya,ovata,,57737,Grote,Noctuidae,Catocala,robinsonii,,,Nearctic
57513,,Leguminosae (C),Gleditsia,triacanthos,,57513,Guenée,Noctuidae,Catocala,innubens,,,Nearctic
58660,on leaves,Ulmaceae,Ulmus,,,58660,Denis & Schiff.,Noctuidae,Cosmia,pyralina,,,British Isles
57519,,Salicaceae,Populus,,,57519,Behr,Noctuidae,Catocala,irene,,,Nearctic
57147,,Scrophulariaceae,Antirrhinum,,,57147,Esper,Noctuidae,Calophasia,opalina,,,Europe
57750,,Juglandaceae,Juglans,nigra,,57750,Edwards,Noctuidae,Catocala,serena,,,Nearctic
57520,,Salicaceae,Salix,,,57520,Behr,Noctuidae,Catocala,irene,,,Nearctic
57597,,Juglandaceae,Juglans,microcarpa,,57597,Smith,Noctuidae,Catocala,neogama,,,Nearctic
